movieId,movieTitle,movieDescription,movieKeywords,movieCast,movieDirector,movieProduction,movieRuntime,movieGenre,movieTagline,movieRating,movieCover 
1572,Play It to the Bone,"Two aging fighters in LA, friends, get a call from a Vegas promoter because his undercard fighters for a Mike Tyson bout that night are suddenly unavailable. He wants them to box each other. They agree as long as the winner gets a shot at the middleweight title. They enlist Grace, Cesar's current and Vinnie's ex girlfriend, to drive them to Vegas.",sport,Antonio Banderas Woody Harrelson Lolita Davidovich Tom Sizemore Lucy Liu,Ron Shelton,Touchstone Pictures ,124,Comedy Drama,,default_video.mp4,https://image.tmdb.org/t/p/w500//qSJl8pD17doJsAkou5mPvDogBQT.jpg,0,1,5.0
1573,I Don't Know How She Does It,"A comedy centered on the life of Kate Reddy, a finance executive who is the breadwinner for her husband and two kids.",pregnancy family vacation widower working mum in-laws,Sarah Jessica Parker Pierce Brosnan Sarah Shahi Busy Philipps Olivia Munn,Douglas McGrath,The Weinstein Company ,89,Romance Comedy,"If it were easy, men would do it too.",default_video.mp4,https://image.tmdb.org/t/p/w500//eUQfE21WB0qKfUx6yUAhmsCWTmX.jpg,0,1,5.0
1574,Piranha 3D,"Each year the population of sleepy Lake Victoria, Arizona explodes from 5,000 to 50,000 residents for the annual Spring Break celebration. But then, an earthquake opens an underwater chasm, releasing an enormous swarm of ancient Piranha that have been dormant for thousands of years, now with a taste for human flesh. This year, there's something more to worry about than the usual hangovers and complaints from locals, a new type of terror is about to be cut loose on Lake Victoria.",yacht movie in movie scuba diving piranha spring break,Elisabeth Shue Adam Scott Jerry O'Connell Steven R. McQueen Jessica Szohr,Alexandre Aja,The Weinstein Company Atmosphere Entertainment MM Chako Film Company Dimension Films Intellectual Properties Worldwide Aja / Levasseur Productions ,88,Comedy Horror,There's something in the water.,default_video.mp4,https://image.tmdb.org/t/p/w500//aa9aXprkzY2YQeGwvsAzLPV3iEF.jpg,0,1,5.0
1575,Beyond the Sea,"Based on the life and career of legendary entertainer, Bobby Darin, the biopic moves back and forth between his childhood and adulthood, to tell the tale of his remarkable life. Kevin Spacey did his own singing for Beyond the Sea, recreating Bobby Darin's vocal style with uncanny accuracy.",musical perfectionist rowboat courtship,Kevin Spacey Kate Bosworth John Goodman Bob Hoskins Brenda Blethyn,Kevin Spacey,Lionsgate ,118,Drama Music,"In the era of cool, Bobby Darin was the soundtrack.",default_video.mp4,https://image.tmdb.org/t/p/w500//wIewPJNyyTIMI5rQzcElc23jenW.jpg,0,1,5.0
1576,Meet the Deedles,Two surfers end up as Yellowstone park rangers and have to stop a former ranger who is out for revenge.,,Paul Walker John Ashton Dennis Hopper Eric Braeden Richard Lineback,Steve Boyum,Walt Disney Pictures ,93,Animation Comedy Family,Fish out of water...Surfers in Yellowstone,default_video.mp4,https://image.tmdb.org/t/p/w500//fJw73MvTkSdYloesTQSS1zi3IsL.jpg,0,1,5.0
1577,The Thief and the Cobbler,"It is written among the limitless constellations of the celestial heavens, and  in the depths of the emerald seas, and upon every grain of sand in the vast  deserts, that the world which we see is an outward and visible dream, of an  inward and invisible reality ... Once upon a time there was a golden city. In  the center of the golden city, atop the tallest minaret, were three golden  balls. The ancients had prophesied that if the three golden balls were ever  taken away, harmony would yield to discord, and the city would fall to  destruction and death. But... the mystics had also foretold that the city might  be saved by the simplest soul with the smallest and simplest of things. In the  city there dwelt a lowly shoemaker, who was known as Tack the Cobbler. Also in  the city... existed a Thief, who shall be ... nameless.",prophecy witch princess battle desert,Vincent Price Anthony Quayle Sean Connery Joan Sims Paul Matthews,Richard Williams,Miramax Films Allied Filmmakers Richard Williams Productions ,72,Adventure Fantasy Animation Science Fiction Family,,default_video.mp4,https://image.tmdb.org/t/p/w500//AiRipOwCOBazvzkLrJYDIMAhfkE.jpg,0,1,5.0
1578,The Bridge of San Luis Rey,"The Bridge of San Luis Rey is American author Thornton Wilder's second novel, first published in 1927 to worldwide acclaim. It tells the story of several interrelated people who die in the collapse of an Inca rope-fiber suspension bridge in Peru, and the events that lead up to their being on the bridge.[ A friar who has witnessed the tragic accident then goes about inquiring into the lives of the victims, seeking some sort of cosmic answer to the question of why each had to die. The novel won the Pulitzer Prize in 1928.",based on novel bridge peru period drama 18th century,Gabriel Byrne F. Murray Abraham Kathy Bates Robert De Niro Harvey Keitel,Mary McGuckian,,120,Romance Drama,,default_video.mp4,https://image.tmdb.org/t/p/w500//jp26f92Z28eFVmwZ90Q09bnrBEB.jpg,0,1,5.0
1579,Faster,"Driver (Dwayne Johnson) has spent the last 10 years in prison planning revenge for the murder of his brother. Now that Driver is free to carry out his deadly plan only two men stand in his way- Billy Bob Thornton plays a veteran cop and Oliver Jackson-Cohen, a crazy hitman. With those two close on his trail, Driver races to carry out his mission as the mystery surrounding his brothers murder deepens.",,Dwayne Johnson Billy Bob Thornton Maggie Grace Carla Gugino Tom Berenger,"George Tillman, Jr.",Castle Rock Entertainment TriStar Pictures State Street Pictures CBS Films ,98,Crime Drama Action Thriller,Slow Justice is no Justice,default_video.mp4,https://image.tmdb.org/t/p/w500//AsUeaXrhw4oscCSjUZ6heh1pVvd.jpg,0,1,5.0
1580,ハウルの動く城,"When Sophie, a shy young woman, is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking home.",flying witch rain castle scarecrow,Takuya Kimura Akihiro Miwa Tatsuya Gash\u00fbin Mitsunori Isaki Yo Oizumi,Hayao Miyazaki,Studio Ghibli Buena Vista Home Entertainment Mitsubishi d-rights Tohokushinsha Film Corporation ,119,Fantasy Animation Adventure,The two lived there,default_video.mp4,https://image.tmdb.org/t/p/w500//TkTPELv4kC3u1lkloush8skOjE.jpg,0,1,5.0
1581,Zombieland,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.",washington d.c. sister sister relationship post-apocalyptic road trip blood splatter,Jesse Eisenberg Woody Harrelson Emma Stone Abigail Breslin Amber Heard,Ruben Fleischer,Columbia Pictures Relativity Media Pariah ,88,Comedy Horror,This place is so dead,default_video.mp4,https://image.tmdb.org/t/p/w500//dUkAmAyPVqubSBNRjRqCgHggZcK.jpg,0,1,5.0
1582,The Waterboy,Bobby Boucher is a water boy for a struggling college football team. The coach discovers Boucher's hidden rage makes him a tackling machine whose bone-crushing power might vault his team into the playoffs.,sport social outcast ridicule lawn mower deserted by husband,Adam Sandler Kathy Bates Fairuza Balk Henry Winkler Jerry Reed,Frank Coraci,Touchstone Pictures ,90,Comedy,You can mess with him. But don't mess with his water.,default_video.mp4,https://image.tmdb.org/t/p/w500//miT42qWYC4D0n2mXNzJ9VfhheWW.jpg,0,1,5.0
1583,The Empire Strikes Back,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",rebel android asteroid space battle snow storm,Mark Hamill Harrison Ford Carrie Fisher Billy Dee Williams Anthony Daniels,Irvin Kershner,Lucasfilm Twentieth Century Fox Film Corporation ,124,Adventure Action Science Fiction,The Adventure Continues...,default_video.mp4,https://image.tmdb.org/t/p/w500//y8kozeXuFDRKGCBRJGfZY0KbGi1.jpg,0,1,5.0
1584,Bad Boys,"Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",miami detective handcuffs airport mexican standoff,Will Smith Martin Lawrence T\u00e9a Leoni Tch\u00e9ky Karyo Joe Pantoliano,Michael Bay,Columbia Pictures Don Simpson/Jerry Bruckheimer Films ,118,Action Comedy Crime Thriller,Whatcha gonna do?,default_video.mp4,https://image.tmdb.org/t/p/w500//y95lQLnuNKdPAzw9F9Ab8kJ80c3.jpg,0,1,5.0
1585,The Naked Gun 2½: The Smell of Fear,"Bumbling cop Frank Drebin is out to foil the big boys in the energy industry, who intend to suppress technology that will put them out of business.",washington d.c. usa president spoof the white house,Leslie Nielsen Priscilla Presley George Kennedy O.J. Simpson Robert Goulet,David Zucker,Paramount Pictures ,85,Comedy Crime,If you see only one movie this year...you ought to get out more often,default_video.mp4,https://image.tmdb.org/t/p/w500//v9niLQWVzVPB1cP1ThNdEaLZG1Q.jpg,0,1,5.0
1586,Final Destination,"After a teenager has a terrifying vision of him and his friends dying in a plane crash, he prevents the accident only to have Death hunt them down, one by one.",omen airplane accident corpse death near-death experience,Devon Sawa Ali Larter Kerr Smith Tony Todd Seann William Scott,James Wong,New Line Cinema Zide-Perry Productions Hard Eight Pictures ,98,Horror,No accidents. No coincidences. No escapes. You can't cheat death.,default_video.mp4,https://image.tmdb.org/t/p/w500//g4dkGtWdc1eQ9JL1kta6LC0DlGS.jpg,0,1,5.0
1587,The Ides of March,Dirty tricks stand to soil an ambitious young press spokesman's idealism in a cutthroat presidential campaign where 'victory' is relative.,ohio politics dirty tricks presidential campaign endorsement,Ryan Gosling George Clooney Philip Seymour Hoffman Paul Giamatti Evan Rachel Wood,George Clooney,Appian Way Crystal City Entertainment Cross Creek Pictures Exclusive Media Group Smokehouse Pictures ,101,Drama,Ambition seduces. Power corrupts.,default_video.mp4,https://image.tmdb.org/t/p/w500//w8t4UnJnC24S9ygoaFgmMzRbErd.jpg,0,1,5.0
1588,Pitch Black,"When their ship crash-lands on a remote planet, the marooned passengers soon learn that escaped convict Riddick isn't the only thing they have to fear. Deadly creatures lurk in the shadows, waiting to attack in the dark, and the planet is rapidly plunging into the utter blackness of a total eclipse. With the body count rising, the doomed survivors are forced to turn to Riddick with his eerie eyes to guide them through the darkness to safety. With time running out, there's only one rule: Stay in the light.",darkness dystopia comet alien life-form survival,Vin Diesel Radha Mitchell Cole Hauser Lewis Fitz-Gerald Claudia Black,David Twohy,Interscope Communications ,108,Thriller Science Fiction Action,Don't be afraid of the dark. Be afraid of what's in the dark,default_video.mp4,https://image.tmdb.org/t/p/w500//qSv4ZCKmpo3Nqkh7YTvLruE9KcW.jpg,0,1,5.0
1589,Someone Like You...,"Jane Goodale has everything going for her. She's a producer on a popular daytime talk show, and is in a hot romance with the show's dashing executive producer Ray. But when the relationship goes terribly awry, Jane begins an extensive study of the male animal, including her womanizing roommate Eddie. Jane puts her studies and romantic misadventure to use as a pseudonymous sex columnist -- and becomes a sensation.",feminism cohabitant tv show man-woman relation man between two women,Ashley Judd Greg Kinnear Hugh Jackman Marisa Tomei Ellen Barkin,Tony Goldwyn,Fox 2000 Pictures Lynda Obst Productions ,97,Comedy Romance,The story about the one that got away and the one she never saw coming.,default_video.mp4,https://image.tmdb.org/t/p/w500//j6lr8jE8hDgx75GeRRL1greDmkz.jpg,0,1,5.0
1590,Her,"In the not so distant future, Theodore, a lonely writer purchases a newly developed operating system designed to meet the user's every needs. To Theordore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",artificial intelligence computer love loneliness transhumanism,Joaquin Phoenix Scarlett Johansson Rooney Mara Amy Adams Olivia Wilde,Spike Jonze,Warner Bros. Annapurna Pictures ,126,Romance Science Fiction Drama,A Spike Jonze Love Story,default_video.mp4,https://image.tmdb.org/t/p/w500//yk4J4aewWYNiBhD49WD7UaBBn37.jpg,0,1,5.0
1591,Joy Ride,"Three young people on a road trip from Colorado to New Jersey talk to a trucker on their CB radio, then must escape when he turns out to be a psychotic killer.",colorado friendship stalker pokies truck driver,Steve Zahn Paul Walker Leelee Sobieski Jessica Bowman Stuart Stone,John Dahl,Regency Enterprises Epsilon Motion Pictures LivePlanet New Regency Pictures Bad Robot ,97,Mystery Thriller Drama,"It was just a joke, just for fun.",default_video.mp4,https://image.tmdb.org/t/p/w500//1LVGjf1QWgkNNPQssZtuT1GYKoP.jpg,0,1,5.0
1592,The Adventurer: The Curse of the Midas Box,"17-year-old Mariah Mundi's life is turned upside down when his parents vanish and his younger brother is kidnapped. Following a trail of clues to the darkly majestic Prince Regent Hotel, Mariah discovers a hidden realm of child-stealing monsters, deadly secrets and a long-lost artifact that grants limitless wealth – but also devastating supernatural power. With the fate of his world, and his family at stake, Mariah will risk everything to unravel the Curse of the Midas Box.",london england based on novel key adventure supernatural,Aneurin Barnard Michael Sheen Lena Headey Sam Neill Ioan Gruffudd,Jonathan Newman,"Matador Pictures Arcadia Motion Pictures uFilm Afrodita Audiovisual, A.I.E. Le Tax Shelter du Gouvernement Fédéral de Belgique Telefónica Producciones Umedia Entertainment Motion Pictures Cinema One Nix Films International Pictures Two Cronos Entertainment AIE ",99,Fantasy Adventure Family,The new name for adventure.,default_video.mp4,https://image.tmdb.org/t/p/w500//31ykUoOS2RNdARk3B8z3y25gD8b.jpg,0,1,5.0
1593,Anywhere But Here,"In this adaptation of the Mona Simpson novel, single mother Adele August is bad with money, and even worse when it comes to making decisions. Her straight-laced daughter, Ann, is a successful high school student with Ivy League aspirations. When Adele decides to pack up and move the two of them from the Midwest to Beverly Hills, Calif., to pursue her dreams of Hollywood success, Ann grows frustrated with her mother's irresponsible and impulsive ways.",dream,Susan Sarandon Natalie Portman Hart Bochner Eileen Ryan Ray Baker,Wayne Wang,Twentieth Century Fox Film Corporation Fox 2000 Pictures ,114,Drama Comedy Romance,A story of a mother who knows best... and a daughter who knows better.,default_video.mp4,https://image.tmdb.org/t/p/w500//2DNtxmXkotuaJexU57geTLIPnQf.jpg,0,1,5.0
1594,The Crew,Four retired mobsters plan one last crime to save their retirement home.,,Richard Dreyfuss Burt Reynolds Dan Hedaya Seymour Cassel Carrie-Anne Moss,Michael Dinner,Touchstone Pictures ,88,Action Comedy,,default_video.mp4,https://image.tmdb.org/t/p/w500//eDSuRzCRM9a2N8L6nDC5KQFoHRA.jpg,0,1,5.0
1595,Haywire,"Mallory Kane is a highly trained operative who works for a government security contractor in the dirtiest, most dangerous corners of the world. After successfully freeing a Chinese journalist held hostage, she is double crossed and left for dead by someone close to her in her own agency. Suddenly the target of skilled assassins who know her every move, Mallory must find the truth in order to stay alive.",mercenary secret agent rescue foot chase spanish,Gina Carano Ewan McGregor Michael Fassbender Bill Paxton Channing Tatum,Steven Soderbergh,Irish Film Board Relativity Media ,93,Action Thriller,They left her no choice.,default_video.mp4,https://image.tmdb.org/t/p/w500//iI3KOQOyTMJgxccs50zjxn3R7DF.jpg,0,1,5.0
1596,Jaws: The Revenge,"After another deadly shark attack, Ellen Brody decides she has had enough of New England's Amity Island and moves to the Caribbean to join her son, Michael, and his family. But a great white shark has followed her there, hungry for more lives.",shark attack bahamas dying and death aggression by animal sequel,Lorraine Gary Lance Guest Mario Van Peebles Michael Caine Karen Young,Joseph Sargent,Universal Pictures ,89,Adventure Thriller,"This time, it’s personal.",default_video.mp4,https://image.tmdb.org/t/p/w500//kGiaOztahZV2x7bil7sbk7fb6ob.jpg,0,1,5.0
1597,Marvin's Room,A leukemia patient attempts to end a 20-year feud with her sister to get her bone marrow.,sister sister relationship sister leukemia reunion cancer,Diane Keaton Meryl Streep Leonardo DiCaprio Robert De Niro Hume Cronyn,Jerry Zaks,Miramax Films Scott Rudin Productions Tribeca Productions ,98,Drama,A story about the years that keep us apart... And the moments that bring us together.,default_video.mp4,https://image.tmdb.org/t/p/w500//89YFVzS7Unsb9knSKnVZJvGgeAz.jpg,0,1,5.0
1598,The Longshots,"The true story of Jasmine Plummer who, at the age of eleven, became the first female to play in Pop Warner football tournament in its 56-year history.",,Ice Cube Keke Palmer Tasha Smith Jill Marie Jones Dash Mihok,Fred Durst,Cube Vision ,94,Drama Family,,default_video.mp4,https://image.tmdb.org/t/p/w500//mrejNUR8giaAYIJkaLztELRrVXe.jpg,0,1,5.0
1599,The End of the Affair,"On a rainy London night in 1946, novelist Maurice Bendrix has a chance meeting with Henry Miles, husband of his ex-mistress Sarah, who abruptly ended their affair two years before. Bendrix's obsession with Sarah is rekindled; he succumbs to his own jealousy and arranges to have her followed.",bomb sex jealousy infidelity obsession,Ralph Fiennes Stephen Rea Julianne Moore James Bolam Ian Hart,Neil Jordan,Columbia Pictures Corporation ,102,Drama,,default_video.mp4,https://image.tmdb.org/t/p/w500//71Q21MoOjRwbyaFFP5TKltmiTf6.jpg,0,1,5.0
1600,Harley Davidson and the Marlboro Man,"It's the lawless future, and renegade biker Harley Davidson (Mickey Rourke) and his surly cowboy buddy, Marlboro (Don Johnson), learn that a corrupt bank is about to foreclose on their friend's bar to further an expanding empire. Harley and Marlboro decide to help by robbing the crooked bank. But when they accidentally filch a drug shipment, they find themselves on the run from criminal financiers and the mob in this rugged action adventure.",corruption harley davidson drug dealer los angeles las vegas,Mickey Rourke Don Johnson Chelsea Field Daniel Baldwin Giancarlo Esposito,Simon Wincer,Metro-Goldwyn-Mayer (MGM) Krisjair Laredo ,98,Action Thriller,When the going gets tough... the tough take the law into their own hands.,default_video.mp4,https://image.tmdb.org/t/p/w500//4WRdrjHyLuHRwep2UJWBoIn6KTW.jpg,0,1,5.0
1601,In the Valley of Elah,A career officer and his wife work with a police detective to uncover the truth behind their son's disappearance following his return from a tour of duty in Iraq.,father son relationship detective war crimes patriotism homicide,Tommy Lee Jones Charlize Theron Susan Sarandon Frances Fisher James Franco,Paul Haggis,Summit Entertainment Blackfriars Bridge Films NALA Films Samuels Media Warner Independent Pictures (WIP) ,124,History Drama Thriller Crime Mystery,Sometimes finding the truth is easier than facing it.,default_video.mp4,https://image.tmdb.org/t/p/w500//6Lx9RvXyHIjYckOHOE6qepGHepe.jpg,0,1,5.0
1602,Coco avant Chanel,"2009 biopic about the early life of Coco Chanel. Several years after leaving the orphanage, to which her father never returned for her, Gabrielle Chanel finds herself working in a provincial bar both. She's both a seamstress for the performers and a singer, earning the nickname Coco from the song she sings nightly with her sister. A liaison with Baron Balsan gives her an entree into French society and a chance to develop her gift for designing.",fashion designer woman director,Audrey Tautou Beno\u00eet Poelvoorde Alessandro Nivola Marie Gillain Emmanuelle Devos,Anne Fontaine,France 2 Cinéma Haut et Court SCOPE Invest Ciné@ Canal+ Warner Bros. CinéCinéma Scope Pictures Soficapital France 2 (FR2) Le Tax Shelter du Gouvernement Fédéral de Belgique Cofinova 5 Films Distribution Banque Populaire Images 9 ,110,Drama History,Before she was France's famous mademoiselle...,default_video.mp4,https://image.tmdb.org/t/p/w500//e786zNMrFfAc3LEqJgj0FYFKHyL.jpg,0,1,5.0
1603,Forsaken,"John Henry returns to his hometown in hopes of repairing his relationship with his estranged father, but a local gang is terrorizing the town. John Henry is the only one who can stop them, however he has abandoned both his gun and reputation as a fearless quick-draw killer.",,Demi Moore Kiefer Sutherland Donald Sutherland Brian Cox Siobhan Williams,Jon Cassar,Minds Eye Entertainment Panacea Entertainment Moving Pictures Media ,90,Western Drama,,default_video.mp4,https://image.tmdb.org/t/p/w500//fbTpSiqGn6ImqSAyawHlLf7goat.jpg,0,1,5.0
1604,Chéri,"A sumptuous dramatic comedy set in late 19th Century France, during the Belle Epoque, a period of social and cultural excess in European upper classes which ended only as the First World War erupted.",,Michelle Pfeiffer Kathy Bates Rupert Friend Felicity Jones Iben Hjejle,Stephen Frears,Pathé Renn Productions UK Film Council Aramid Entertainment Fund Canal+ Bill Kenwright Films Pathe Deutsche Filmförderfonds (DFFF) Région Ile-de-France France 3 Cinema Centre National de la Cinématographie (CNC) National Lottery through UK Film Council Filmstiftung Nordrhein-Westfalen Cine Productions MMC Studios Tiggy Films Banque Populaire Images 9 Cheri Productions Erste MMC-Production ,86,Drama Comedy Romance,,default_video.mp4,https://image.tmdb.org/t/p/w500//wq7uOs9bB4ZAV59tApzwL9go6oz.jpg,0,1,5.0
1605,Vanity Fair,"Beautiful, funny, passionate, and calculating, Becky is the orphaned daughter of a starving English artist and a French chorus girl. She yearns for a more glamorous life than her birthright promises and resolves to conquer English society by any means possible. A mere ascension into the heights of society is simply not enough. So Becky finds a patron in the powerful Marquess of Steyne whose whims enable Becky to realise her dreams. But is the ultimate cost too high for her?",london england british empire lover advancement aristocrat,Reese Witherspoon James Purefoy Jonathan Rhys Meyers Romola Garai Gabriel Byrne,Mira Nair,Alliance Films Focus Features ,141,Drama Romance,"On September 1st, a heroine will rise.",default_video.mp4,https://image.tmdb.org/t/p/w500//6GCjrrd1XIl8VSwjKo8c94LTwtd.jpg,0,1,5.0
1606,十月圍城,"In 1905, revolutionist Sun Yat-Sen visits Hong Kong to discuss plans with Tongmenghui members to overthrow the Qing dynasty. But when they find out that assassins have been sent to kill him, they assemble a group of protectors to prevent any attacks.",assassination martial arts sword blood splatter impalement,Donnie Yen Wang Xue-qi Tony Leung Ka-Fai Nicholas Tse Hu Jun,Teddy Chan,China Film Group Corporation ,139,Drama Action History,"To save a nations future, they must protect one man from its past.",default_video.mp4,https://image.tmdb.org/t/p/w500//hEqqA5pSm62IcJ4YJAuMByme3zr.jpg,0,1,5.0
1607,1408,"A man who specializes in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror.",suicide new york hotel fire hotel room,John Cusack Samuel L. Jackson Mary McCormack Jasmine Jessica Anthony Tony Shalhoub,Mikael H\u00e5fstr\u00f6m,The Weinstein Company Di Bonaventura Pictures Dimension Films ,104,Horror Thriller,The only demons in room 1408 are those within you.,default_video.mp4,https://image.tmdb.org/t/p/w500//yE9MCW7ZNxSw5SC1TMqm51pMBIV.jpg,0,1,5.0
1608,Spaceballs,"When the nefarious Dark Helmet hatches a plan to snatch Princess Vespa and steal her planet's air, space-bum-for-hire Lone Starr and his clueless sidekick fly to the rescue. Along the way, they meet Yogurt, who puts Lone Starr wise to the power of ""The Schwartz."" Can he master it in time to save the day?",android lasergun swordplay temple space marine,Mel Brooks Rick Moranis Bill Pullman Daphne Zuniga John Candy,Mel Brooks,Brooksfilms Ltd. Metro-Goldwyn-Mayer (MGM) ,96,Comedy Science Fiction,May the schwartz be with you,default_video.mp4,https://image.tmdb.org/t/p/w500//o624HTt93iIJIc1Sg5hNkDTnk5l.jpg,0,1,5.0
1609,The Water Diviner,"In 1919, Australian farmer Joshua Connor travels to Turkey to discover the fate of his three sons, reported missing in action. Holding on to hope, Joshua must travel across the war-torn landscape to find the truth and his own peace.",istanbul australia post world war i farmer missing in action,Russell Crowe Olga Kurylenko Y\u0131lmaz Erdo\u011fan Cem Y\u0131lmaz Jai Courtney,Russell Crowe,Hopscotch Features Fear of God Films ,112,War Drama,To honour a promise. To find his sons. To make his peace.,default_video.mp4,https://image.tmdb.org/t/p/w500//kIlVtC22BDNiiAiCvSZoOS7FhY9.jpg,0,1,5.0
1610,Ghost,"Sam Wheat is a banker, Molly Jensen is an artist, and the two are madly in love. However, when Sam is murdered by his friend and corrupt business partner Carl Bruner over a shady business deal, he is left to roam the earth as a powerless spirit. When he learns of Carl's betrayal, Sam must seek the help of psychic Oda Mae Brown to set things right and protect Molly from Carl and his goons.",corruption fortune teller money transfer money laundering pottery,Patrick Swayze Demi Moore Whoopi Goldberg Tony Goldwyn Vincent Schiavelli,Jerry Zucker,Paramount Pictures ,127,Fantasy Drama Thriller Mystery Romance,A love that will last forever.,default_video.mp4,https://image.tmdb.org/t/p/w500//vvGKcEIhxIb4T3YG09SPsdNMcel.jpg,0,1,5.0
1611,There's Something About Mary,"Having never fully recovered from a prom date that became a total disaster, a man finally gets a chance to reunite with his old prom date, only to run up against other suitors including the sleazy detective he hired to find her.",surgeon stalker romantic comedy dream girl taboo,Cameron Diaz Ben Stiller Matt Dillon Lee Evans Chris Elliott,Bobby Farrelly,Twentieth Century Fox Film Corporation ,119,Romance Comedy,Love Is In The Hair.,default_video.mp4,https://image.tmdb.org/t/p/w500//g03pwohXHOI75InM3zraiaEGguO.jpg,0,1,5.0
1612,The Santa Clause,"Scott Calvin is an ordinary man, who accidentally causes Santa Claus to fall from his roof on Christmas Eve and is knocked unconscious. When he and his young son finish Santa's trip and deliveries, they go to the North Pole, where Scott learns he must become the new Santa and convince those he loves that he is indeed, Father Christmas.",holiday christmas party santa claus deal christmas tree,Tim Allen Judge Reinhold Wendy Crewson David Krumholtz Peter Boyle,John Pasquin,Walt Disney Pictures Hollywood Pictures ,97,Fantasy Drama Comedy Family,What if your dad was Santa Claus?,default_video.mp4,https://image.tmdb.org/t/p/w500//tBHDVtEcMl06FbCURRLGVg3TpXp.jpg,0,1,5.0
1613,The Rookie,"Jim Morris never made it out of the minor leagues before a shoulder injury ended his pitching career twelve years ago. Now a married-with-children high-school chemistry teacher and baseball coach in Texas, Jim's team makes a deal with him: if they win the district championship, Jim will try out with a major-league organization. The bet proves incentive enough for the team, and they go from worst to first, making it to state for the first time in the history of the school. Jim, forced to live up to his end of the deal, is nearly laughed off the try-out field--until he gets onto the mound, where he confounds the scouts (and himself) by clocking successive 98 mph fastballs, good enough for a minor-league contract with the Tampa Bay Devil Rays. Jim's still got a lot of pitches to throw before he makes it to The Show, but with his big-league dreams revived, there's no telling where he could go.",father son relationship baseball sports team sport life's dream,Dennis Quaid Rachel Griffiths Beth Grant Angus T. Jones Brian Cox,John Lee Hancock,Walt Disney Pictures Gran Via Productions 98 MPH Productions ,127,Drama Family,Sometimes dreams come back to life.,default_video.mp4,https://image.tmdb.org/t/p/w500//sQ2TLmcYxuWNWn5QDNUc2UDQBW1.jpg,0,1,5.0
1614,The Game Plan,"Bachelor football star Joe Kingman seems to have it all. He is wealthy and carefree, and his team is on the way to capturing a championship. Suddenly, he is tackled by some unexpected news: He has a young daughter, the result of a last fling with his ex-wife. Joe must learn to balance his personal and professional lives with the needs of his child.",american football bachelor sports team sport aerobics,Dwayne Johnson Madison Pettis Kyra Sedgwick Roselyn S\u00e1nchez Morris Chestnut,Andy Fickman,Walt Disney Pictures Mayhem Pictures Monkey Dance Productions ,110,Comedy Family,"Half his size, twice the trouble ... and she's moving in.",default_video.mp4,https://image.tmdb.org/t/p/w500//fcLFvIqCUrhY96mkSmr3okxaMEw.jpg,0,1,5.0
1615,The Bridges of Madison County,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,farewell adultery love at first sight photographer wife husband relationship,Meryl Streep Clint Eastwood Annie Corley Victor Slezak Jim Haynie,Clint Eastwood,Amblin Entertainment Malpaso Productions Warner Bros. ,135,Drama Romance,The path of Francesca Johnson's future seems destined due to an unexpected fork in the road...,default_video.mp4,https://image.tmdb.org/t/p/w500//8TfLAfIh5Qxp2J4ZjOafHYhWtDb.jpg,0,1,5.0
1616,The Animal,"When loser Marvin Mange is involved in a horrible car accident, he's brought back to life by a deranged scientist as half man and half animal. His newfound powers are awesome -- but their adverse side effects could take over his life. Now, Marvin must fight to control his crazy primal urges around his new squeeze, Rianna, and his rival, Sgt. Sisk, who both think he's one cool cat.",dream employee car crash scientist police officer,Rob Schneider Colleen Haskell John C. McGinley Ed Asner Guy Torry,Luke Greenfield,Revolution Studios Happy Madison Productions ,84,Action Comedy,He wasn't much of a man... Now he's not much of an animal!,default_video.mp4,https://image.tmdb.org/t/p/w500//oNxEXmKTZtECHs0bQbI6dQoXYMV.jpg,0,1,5.0
